ENTREZID	SYMBOL	GENENAME	logFC	AveExpr	t	P.Value	adj.P.Val
53625	B3gnt2	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 2	0.694068879244693	5.31544289373984	0.740440118102448	0.236224415728164	0.67555955970565
76133	6230400D17Rik	RIKEN cDNA 6230400D17 gene	-1.11656086537281	-1.42639460959184	-0.787816670977543	0.236277774500667	0.67555955970565
75051	Ccdc173	coiled-coil domain containing 173	0.854345815103021	1.00685697156151	0.743228875685819	0.236378286183509	0.67555955970565
100124467	Mir568	microRNA 568	1.07029312342259	-1.03590808203164	0.777257048907934	0.236402542346741	0.67555955970565
56459	Sae1	SUMO1 activating enzyme subunit 1	-0.661719744934897	5.88017023878968	-0.739593515404162	0.236471597600557	0.67555955970565
55994	Smad9	SMAD family member 9	1.48314249889395	-1.48709820749302	0.865329747925616	0.236473621432798	0.67555955970565
11423	Ache	acetylcholinesterase	-1.49059278632061	-2.00291124726737	-0.866524973903856	0.236556964501879	0.67555955970565
107528	Magee1	melanoma antigen, family E, 1	-0.993317731881807	1.64989617864554	-0.761049546790376	0.236581495125123	0.67555955970565
21388	Tbx5	T-box 5	-1.49059278632061	-3.07686879403006	-0.866440320910806	0.236591422398647	0.67555955970565
100039748	Gm10020	ribosomal protein L15 pseudogene	0.649841021165185	6.71382466451153	0.739110629540862	0.236613123673597	0.67555955970565
14729	Gp5	glycoprotein 5 (platelet)	1.02015420522928	-0.909437925495767	0.766073201260362	0.236642478013824	0.67555955970565
15476	Hs3st1	heparan sulfate (glucosamine) 3-O-sulfotransferase 1	-0.788947772038473	3.10419940020782	-0.739193935443982	0.236758290474054	0.675711447610991
15437	Hoxd8	homeobox D8	-1.21241453244533	-0.867396955119113	-0.808010717260553	0.236817859276979	0.675711447610991
791075	Mir761	microRNA 761	-1.01919621800791	-1.76605215693807	-0.76534960543862	0.236823950159281	0.675711447610991
67103	Ptgr1	prostaglandin reductase 1	-0.749316005323061	3.01032260418182	-0.737718740966243	0.237055185240264	0.676186291964642
214779	Zfp879	zinc finger protein 879	-1.2603829144664	-1.95936749551249	-0.818046585799	0.237075945569228	0.676186291964642
108832	Tmem74b	transmembrane protein 74B	1.49478185643919	-1.21529608117169	0.865512684514029	0.237289508307662	0.676571694054361
68875	Tmcc2	transmembrane and coiled-coil domains 2	-0.821165025262327	2.83976203270236	-0.738226603179747	0.237331973781061	0.676571694054361
100039707	Mthfsl	5, 10-methenyltetrahydrofolate synthetase-like	0.825697103470269	1.30772348560593	0.738283195522362	0.23737380946742	0.676571694054361
791272	Gm10091	predicted gene 10091	-1.49059278632061	-2.95487774633342	-0.864497038104854	0.23738393857461	0.676571694054361
207958	Alg11	asparagine-linked glycosylation 11 (alpha-1,2-mannosyltransferase)	-0.688463096011539	3.52844227339743	-0.736083782360759	0.237502142414329	0.676571694054361
18207	Nthl1	nth (endonuclease III)-like 1 (E.coli)	0.844723848128704	1.7196748290626	0.738849321889186	0.237509127289837	0.676571694054361
103850	Nt5m	5',3'-nucleotidase, mitochondrial	-0.709053306715117	2.77076325014732	-0.736063167532971	0.237510741496684	0.676571694054361
171286	Slc12a8	solute carrier family 12 (potassium/chloride transporters), member 8	-0.975882693749151	0.947698875634958	-0.754894266292164	0.237568735332787	0.676614938403202
23805	Apc2	adenomatosis polyposis coli 2	-1.12111712437806	-0.404925868315942	-0.784991834903496	0.237683055112022	0.676768170657223
433874	Gm5553	predicted gene 5553	-0.769281256953275	-0.166684456100008	-0.73566806512782	0.237708182442309	0.676768170657223
54403	Slc4a4	solute carrier family 4 (anion exchanger), member 4	1.09670703323385	0.537952255049838	0.778852424405093	0.237915221941844	0.677235620959815
399548	Scn4b	sodium channel, type IV, beta	-1.50076500508986	-1.54261653271026	-0.864530025334206	0.238149215581211	0.677718649305702
78767	Efcab11	EF-hand calcium binding domain 11	-0.956155835028798	-1.34321597912879	-0.74965889247459	0.238170676932667	0.677718649305702
329003	Zfp516	zinc finger protein 516	0.757668653539739	5.53787895295454	0.738106658192889	0.238312890574937	0.678001246200955
234365	Yjefn3	YjeF N-terminal domain containing 3	1.12581276378684	-1.39131821679059	0.784072277278407	0.238413871150392	0.678166454222604
21956	Tnnt2	troponin T2, cardiac	1.0784611576642	-0.598602689205952	0.772942875990627	0.238577280233902	0.67850914824844
21346	Tagln2	transgelin 2	0.785942166295185	6.65068885877667	0.736402445917516	0.238788673002557	0.678757101461666
70567	Fra10ac1	FRA10AC1 homolog (human)	-0.927217788681834	1.45017172652384	-0.743243850878998	0.238789097696477	0.678757101461666
20708	Serpinb6b	serine (or cysteine) peptidase inhibitor, clade B, member 6b	-1.07284343852757	2.67056853657989	-0.775438914165482	0.238793310815418	0.678757101461666
69993	Chn2	chimerin 2	-1.07569650170677	0.465942820611795	-0.771506390602828	0.238872484539455	0.678860051368736
23859	Dlg2	discs large MAGUK scaffold protein 2	1.24656363429289	-1.52812640315289	0.810199582117379	0.238934159008955	0.678875113618396
67329	1700018L02Rik	RIKEN cDNA 1700018L02 gene	1.17648342923118	-2.01939223056387	0.79420727049051	0.23896369634644	0.678875113618396
72745	Tmem161b	transmembrane protein 161B	-0.680509502737782	3.97941996482513	-0.730951623530806	0.239012951511852	0.67889300605559
66979	Pole4	polymerase (DNA-directed), epsilon 4 (p12 subunit)	-0.668889166107813	5.19494142212312	-0.730130769836594	0.239254981957907	0.67945835307507
279029	Stkld1	serine/threonine kinase-like domain containing 1	-0.876103247100493	-0.553228258495933	-0.735218655729136	0.239370928456561	0.679625358432999
56544	Vmn2r1	vomeronasal 2, receptor 1	1.14464288697719	-1.9108949211731	0.785734617986094	0.239399795646451	0.679625358432999
20666	Sox11	SRY (sex determining region Y)-box 11	2.03074955957181	0.0584211704689363	0.952943024842538	0.239571667785559	0.679991134641339
239510	Phf20l1	PHD finger protein 20-like 1	-0.655935067538272	6.09673397462807	-0.72859353598043	0.239708961568097	0.680258651216055
22152	Tubb3	tubulin, beta 3 class III	1.08868698437661	-1.06278397638706	0.771424691875834	0.239955931223191	0.680837259793773
15247	Mfsd14a	major facilitator superfamily domain containing 14A	-0.660765653179151	6.37310003748765	-0.726912657446624	0.240206051422046	0.681424598218276
225655	Prelid3a	PRELI domain containing 3A	-1.48730708296407	-1.71461402146219	-0.856886171552722	0.240258922064046	0.68145226207828
14613	Gja5	gap junction protein, alpha 5	-1.32677276511452	-0.513845695100737	-0.824116164856549	0.240411426027929	0.681762457732889
243846	Ccdc9	coiled-coil domain containing 9	0.672004850235255	5.45999660371989	0.724239216026235	0.240998042137717	0.68330338319779
71775	1300017J02Rik	RIKEN cDNA 1300017J02 gene	-0.984747172447061	-1.07485720077982	-0.746170683486786	0.241045552083925	0.683315498678806
333329	Cngb1	cyclic nucleotide gated channel beta 1	1.38593731247138	-0.136195883559086	0.843754561540662	0.241112741801769	0.683383387990524
66473	Ctrb1	chymotrypsinogen B1	-1.50076500508986	-3.04495235081543	-0.857188575170288	0.241183745362612	0.683462060554191
11629	Aif1	allograft inflammatory factor 1	1.2640715177221	-2.00167224475931	0.80817011537459	0.241278225243621	0.683607219747255
14600	Ghr	growth hormone receptor	-0.84629194117375	5.7162341296152	-0.734660982798013	0.241332878186841	0.683639506518164
100503685	Gm15567	predicted gene 15567	-0.82789303359645	1.68649753958028	-0.724650236891569	0.241508724124001	0.683901735812288
668166	Zxdb	zinc finger, X-linked, duplicated B	0.749514837489177	2.65941674310933	0.722646037633403	0.241511996176182	0.683901735812288
257632	Nod2	nucleotide-binding oligomerization domain containing 2	-0.714172270298444	4.2857061902963	-0.724080962753672	0.241580588826083	0.683911291763221
269643	Ppp2r2c	protein phosphatase 2, regulatory subunit B, gamma	1.49149615308265	-1.54882782979847	0.854442462145687	0.24160191988826	0.683911291763221
109700	Itga1	integrin alpha 1	-0.857981460821497	4.36294988401519	-0.727549187915796	0.241771157689683	0.684172557254934
12661	Chl1	cell adhesion molecule L1-like	-1.49059278632061	-1.53430404229269	-0.853662002976883	0.241856083312457	0.684172557254934
72514	Fgfbp3	fibroblast growth factor binding protein 3	0.989592491596348	-0.891328163564229	0.744640013135012	0.241889167815196	0.684172557254934
68808	1110046J04Rik	RIKEN cDNA 1110046J04 gene	1.24656363429289	-1.87637800860033	0.802651302252892	0.241902485645624	0.684172557254934
735269	Mir707	microRNA 707	1.03529593854708	-1.66787417818547	0.754097174861164	0.241910671345265	0.684172557254934
66597	Trim13	tripartite motif-containing 13	0.729565614896176	2.94904202258165	0.720884848202321	0.242008461786537	0.684326664890756
21389	Tbx6	T-box 6	-1.33181296661465	-0.535722066945623	-0.822162895357213	0.242102357274827	0.684469705612051
381493	S100a7a	S100 calcium binding protein A7A	1.44899644328786	-1.4220491908636	0.844483242530182	0.242345466192517	0.685034474638982
16331	Inpp5d	inositol polyphosphate-5-phosphatase D	-1.12058745211412	-0.682353058732692	-0.772025232976876	0.242452118056774	0.685213389443716
13829	Dmtn	dematin actin binding protein	1.02139145992889	1.03205204937719	0.749326330583042	0.242536663595305	0.685329774979474
106143	Cggbp1	CGG triplet repeat binding protein 1	0.64396689689677	6.96544139849764	0.718647932095078	0.242659239254515	0.685549092843299
67045	Riok2	RIO kinase 2 (yeast)	0.684666302088848	4.68111294268506	0.718509300411401	0.242701036095815	0.685549092843299
240518	Peli3	pellino 3	0.908649053715369	0.796057570949734	0.727883475582419	0.242877438087495	0.685924773326441
50795	Sh3bgr	SH3-binding domain glutamic acid-rich protein	1.67749123683654	0.422296765987091	0.88486805146526	0.243050440012398	0.686290718948712
100043348	Gm10045	predicted pseudogene 10045	0.762959377903162	2.32441955383164	0.716738061458966	0.243310332075152	0.686890325068705
15388	Hnrnpl	heterogeneous nuclear ribonucleoprotein L	0.641587030954409	7.95883197095417	0.71610086277502	0.243418340731056	0.686890325068705
65961	Utp3	UTP3 small subunit processome component	0.67319587318142	4.78199416794522	0.715973798967147	0.243456409156246	0.686890325068705
320225	Catsperg1	cation channel sperm associated auxiliary subunit gamma 1	0.766459429477746	1.52856707852059	0.716289132090637	0.24345766306081	0.686890325068705
238123	Cog5	component of oligomeric golgi complex 5	-0.669963356123369	4.22641840863945	-0.71589420131987	0.243480106367684	0.686890325068705
22402	Wisp1	WNT1 inducible signaling pathway protein 1	-1.23569300393307	0.74640902885836	-0.797447580613859	0.243645744231437	0.687234935183585
237436	Gas2l3	growth arrest-specific 2 like 3	-0.763378263865058	3.23136823896825	-0.717592369186395	0.243813414546701	0.687504396433677
56370	Tagln3	transgelin 3	-1.48730708296407	-3.14502962443659	-0.848329507751968	0.243828280309463	0.687504396433677
241950	Bbs12	Bardet-Biedl syndrome 12 (human)	1.09644646792864	0.000852956077741454	0.762580861767802	0.243875496935841	0.68751486863611
70727	Rasgef1a	RasGEF domain family, member 1A	1.30130701707672	-1.0515231752219	0.812245501279002	0.24395822571262	0.687578573412645
70579	Zc3h11a	zinc finger CCCH type containing 11A	0.653393078364942	7.89882394513003	0.714181844400181	0.243991225425736	0.687578573412645
170461	Stard6	StAR-related lipid transfer (START) domain containing 6	-1.50076500508986	-2.61746841686339	-0.850396504772654	0.244028614165498	0.687578573412645
18415	Hspa4l	heat shock protein 4 like	-0.697339900263768	3.57079592096374	-0.713300064687598	0.244256465123757	0.688020568997485
669393	Gm9457	predicted gene 9457	0.694839542638139	4.53310365215578	0.71324515002961	0.244272552052954	0.688020568997485
68611	Mrpl28	mitochondrial ribosomal protein L28	-0.654204788405634	4.65609921880917	-0.712878418078334	0.244380796494471	0.688202798966255
56351	Ptges3	prostaglandin E synthase 3	0.680867457943878	4.22705410920281	0.71253682279724	0.244483331786455	0.688271643190693
93687	Csnk1a1	casein kinase 1, alpha 1	0.650723829741253	8.48541686883083	0.712361083138418	0.244535516074798	0.688271643190693
208967	Thnsl1	threonine synthase-like 1 (bacterial)	-0.871963644767165	0.551237511287827	-0.718196149911255	0.244548593390878	0.688271643190693
67967	Pold3	polymerase (DNA-directed), delta 3, accessory subunit	-0.645263030382428	4.74900022275503	-0.712214222810258	0.244579444960702	0.688271643190693
243864	Mill2	MHC I like leukocyte 2	-1.09005680955552	1.19266756309082	-0.75863343634855	0.244790689023233	0.688743466142635
19418	Rasgrf2	RAS protein-specific guanine nucleotide-releasing factor 2	-1.38020040303585	0.0670729591271142	-0.824446276668689	0.24507743421848	0.689371458299695
664903	Rps15a-ps4	ribosomal protein S15A, pseudogene 4	0.765636740988702	1.62887015107295	0.710801550968947	0.245101127827511	0.689371458299695
16981	Lrrn3	leucine rich repeat protein 3, neuronal	-1.49059278632061	-1.84621042197612	-0.845233118220398	0.245398608908676	0.690085340781622
75698	Fam35a	family with sequence similarity 35, member A	-0.792535717379097	1.99233023458705	-0.709729397526386	0.245592838873473	0.690508668485388
20970	Sdc3	syndecan 3	-0.836788304941766	4.59129704119077	-0.712517592837489	0.245653533357679	0.690550822902499
229927	Clca3b	chloride channel accessory 3B	-1.48730708296407	-1.29659764397563	-0.843908269468565	0.245695221284533	0.690550822902499
72873	Bbof1	basal body orientation factor 1	-1.03675092289582	-1.15239907008633	-0.743498125838805	0.245825819734394	0.690795031131288
14070	F8a	factor 8-associated gene A	0.770995945739465	2.45950912233323	0.707987354992645	0.245972949556768	0.691085599074695
50887	Hmgn5	high-mobility group nucleosome binding domain 5	-0.660177288026895	5.11853021871559	-0.706582666106354	0.24626778280309	0.691790977500894
218865	Chdh	choline dehydrogenase	-0.727729902281114	5.10257526736002	-0.707802277147767	0.246637606357688	0.692706723098793
66240	Kcne1l	potassium voltage-gated channel, Isk-related family, member 1-like, pseudogene	1.50097670414142	-1.39379855179784	0.84334318549689	0.247038588254961	0.693709639086958
22689	Zfp27	zinc finger protein 27	-0.792612514970371	1.66209170413926	-0.704592058329383	0.247152807506663	0.693882319856841
13593	Ebf3	early B cell factor 3	1.29679462702465	-0.340788590591199	0.80084175352036	0.247213540121588	0.693882319856841
71693	Colec11	collectin sub-family member 11	1.11292126007745	-1.70427093456172	0.757622604535056	0.247231798475947	0.693882319856841
654432	Gm7334	B-cell translocation gene 3 pseudogene	-0.667806953224439	6.77160362866693	-0.702227325541351	0.247578347550229	0.694731570433918
20347	Sema3b	sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3B	1.13298480267213	1.46338403634599	0.760946184006205	0.247949431485313	0.695649354729964
21809	Tgfb3	transforming growth factor, beta 3	0.713738895752003	6.94139979940341	0.703032720109595	0.248202738139002	0.696236434779694
213393	8430408G22Rik	RIKEN cDNA 8430408G22 gene	1.05248082791519	3.33311253212829	0.750172108371758	0.248284430054598	0.69624561511556
72106	Jmjd8	jumonji domain containing 8	-0.681899634917422	4.11857561967806	-0.699855726468036	0.248294120905549	0.69624561511556
75913	4930579G18Rik	RIKEN cDNA 4930579G18 gene	0.81152156656185	1.50299149761107	0.700532047470419	0.248620502261942	0.697037150567276
240888	Gpr161	G protein-coupled receptor 161	-1.08089161475104	0.593500774050743	-0.745170411850241	0.249042217740235	0.698095638376493
70099	Smc4	structural maintenance of chromosomes 4	-0.689974189757526	5.87702976791382	-0.697613873762457	0.249183549313517	0.698367939945173
237465	Ccdc38	coiled-coil domain containing 38	1.0212244899272	-0.449821642158091	0.730309062565799	0.249337225522137	0.698674736197136
73942	Fam151b	family with sequence similarity 151, member B	-0.832374548258285	1.00480740452485	-0.699139303170025	0.249433035456788	0.698819303733217
16774	Lama3	laminin, alpha 3	0.99677564740636	6.71079312557566	0.734274343413848	0.249507192022227	0.698903166026104
108067	Eif2b3	eukaryotic translation initiation factor 2B, subunit 3	-0.697130186227357	3.99500401882506	-0.695606067190668	0.249580756321785	0.698985339874091
223773	Zbed4	zinc finger, BED type containing 4	0.705155748246506	3.64254389097945	0.695032992275167	0.24975633313478	0.699353134100296
22337	Vdr	vitamin D (1,25-dihydroxyvitamin D3) receptor	-0.692360921562766	7.97621319458404	-0.695518819443777	0.250032137532736	0.699639917146692
217869	Eif5	eukaryotic translation initiation factor 5	0.645304119774348	9.05115551122709	0.693879644058011	0.250101648318461	0.699639917146692
19231	Ptma	prothymosin alpha	0.655504469941642	9.68781232438878	0.693863309225282	0.250106620774676	0.699639917146692
13418	Dnajc1	DnaJ heat shock protein family (Hsp40) member C1	-0.645408147829743	5.65226892169586	-0.693852701764634	0.250109817450564	0.699639917146692
74347	Tldc1	TBC/LysM associated domain containing 1	-0.782732793858715	2.79982495798118	-0.694603176219209	0.250113317758174	0.699639917146692
94043	Tm2d1	TM2 domain containing 1	-0.70833499754165	2.56936969638131	-0.693822681235844	0.250124369265933	0.699639917146692
17216	Mcm2	minichromosome maintenance complex component 2	-0.776111131492005	4.47559116269006	-0.699556047071821	0.250379875985874	0.700230677770439
66226	Trappc2	trafficking protein particle complex 2	-0.746667735609011	1.96931565363081	-0.692728062200425	0.250504418839007	0.700455031021173
13846	Ephb4	Eph receptor B4	0.704375824673543	5.408957684782	0.690763942053345	0.25105165631793	0.701832658249225
97423	R74862	expressed sequence R74862	0.865968697139504	0.836945931541914	0.696970217773601	0.251085918105614	0.701832658249225
100271841	Uckl1os	uridine-cytidine kinase 1-like 1, opposite strand	-1.04733936554923	0.351103273479668	-0.731744840194155	0.251208648768476	0.702051544674976
279653	Pcdh19	protocadherin 19	0.974200702480877	-0.0521522598441885	0.713769070054585	0.251544250767807	0.702865158970017
66753	Erlec1	endoplasmic reticulum lectin 1	-0.659123546944514	4.82833762492921	-0.688730635459829	0.251665773758036	0.702897641077293
27221	Chaf1a	chromatin assembly factor 1, subunit A (p150)	-0.796504220749138	3.89246814000389	-0.696184459466585	0.251686254403087	0.702897641077293
330830	Drc7	dynein regulatory complex subunit 7	-1.49059278632061	-2.58787292374625	-0.830532517535729	0.251713208241559	0.702897641077293
210573	Tmem151b	transmembrane protein 151B	1.4102401912897	1.69492526254031	0.818972924723264	0.251733779327859	0.702897641077293
20308	Ccl9	chemokine (C-C motif) ligand 9	0.822587953700072	0.897417948686117	0.697625592043123	0.251802569933275	0.702965521149176
101835	AW146154	expressed sequence AW146154	-0.784524480814096	1.33187399065441	-0.688793555146383	0.251910135053986	0.703141606215683
19782	Rmrp	RNA component of mitochondrial RNAase P	-1.14687559559295	-1.62181756237071	-0.752336507833441	0.252559207387544	0.704828838699054
192167	Nlgn1	neuroligin 1	-1.48730708296407	-2.34607826179973	-0.827425539061731	0.25279414421627	0.705359932061075
108927	Lhfp	lipoma HMGIC fusion partner	-0.805553086188487	5.06678345515979	-0.685918351281354	0.253050450626591	0.705862743113969
217342	Ube2o	ubiquitin-conjugating enzyme E2O	0.681058995796122	5.66347813475964	0.684146632652715	0.25306367391064	0.705862743113969
213326	Scyl2	SCY1-like 2 (S. cerevisiae)	0.645640770460949	6.03058542224809	0.683101213252779	0.253382364547918	0.706535090023959
71131	Zfp689	zinc finger protein 689	-0.846371176240165	0.588100801264599	-0.687725488274891	0.25339413377979	0.706535090023959
71920	Epgn	epithelial mitogen	0.895142425309586	2.53288442862375	0.697848770970438	0.253469504465299	0.706620576568986
67388	1110008F13Rik	RIKEN cDNA 1110008F13 gene	-0.668871489895796	4.80635408759305	-0.682187047623089	0.253661944840356	0.706911944379274
16514	Kcnj11	potassium inwardly rectifying channel, subfamily J, member 11	1.38683919565195	-2.74213563126074	0.805189100788853	0.253663479914886	0.706911944379274
269823	Pon3	paraoxonase 3	-0.815466339636284	2.32331186966275	-0.685251372579492	0.253883584180035	0.707301181215019
71843	R3hcc1	R3H domain and coiled-coil containing 1	0.691772669008319	3.81986929624644	0.681437896580948	0.253892660151405	0.707301181215019
329366	Ccdc187	coiled-coil domain containing 187	1.58060354373053	0.776655844569907	0.84344234875729	0.253978411103442	0.707415369946914
56463	Snd1	staphylococcal nuclease and tudor domain containing 1	-0.644605656722783	7.54983979202173	-0.680740967817119	0.254104142957934	0.707460612539737
100127111	Snord22	small nucleolar RNA, C/D box 22	-0.865411749535518	1.11766732459077	-0.687378287385617	0.25416142314755	0.707460612539737
17918	Myo5a	myosin VA	-0.71314699521426	4.67969418565088	-0.680575760906942	0.254163992415245	0.707460612539737
210766	Brcc3	BRCA1/BRCA2-containing complex, subunit 3	-0.663203021262243	4.10915534276351	-0.68051394970353	0.254173712857544	0.707460612539737
76826	Nubpl	nucleotide binding protein-like	0.730430561966947	1.75717993718512	0.68027136522332	0.254275045141748	0.707484437289624
241289	Ppp1r26	protein phosphatase 1, regulatory subunit 26	-0.713804959853531	2.85890048928863	-0.680090926311532	0.254312916848915	0.707484437289624
216578	Papolg	poly(A) polymerase gamma	-0.678831092397952	3.32839563872641	-0.680048795183495	0.25431657101002	0.707484437289624
235505	Cd109	CD109 antigen	-1.5661511113997	1.47332067437285	-0.842773848098248	0.254684107427207	0.708382195314957
77994	Mir99ahg	Mir99a and Mirlet7c-1 host gene (non-protein coding)	1.24271949916036	-0.686668208820411	0.770155032563333	0.254818138104878	0.708613533496975
56404	Trip4	thyroid hormone receptor interactor 4	-0.662712537799796	4.41680658102557	-0.678283701106059	0.254856955479423	0.708613533496975
110385	Pde4c	phosphodiesterase 4C, cAMP specific	0.729399590179377	2.49015712710243	0.67815623280915	0.255014520346684	0.708841966405749
171580	Mical1	microtubule associated monooxygenase, calponin and LIM domain containing 1	0.980350277178333	2.38992854933518	0.705394862981418	0.255028816817457	0.708841966405749
13559	E2f5	E2F transcription factor 5	0.67524800136404	3.96985251207211	0.677272293274777	0.255167455852256	0.709102597553905
78558	Htra3	HtrA serine peptidase 3	-1.08172692485812	0.474930031466574	-0.729500541937606	0.25548578374874	0.709783116582271
100040591	Kcnj13	potassium inwardly-rectifying channel, subfamily J, member 13	-0.997778619906713	0.0381275911253667	-0.708093825711182	0.255502160860323	0.709783116582271
23876	Fbln5	fibulin 5	-1.16289922234601	2.83139185557169	-0.759043038989221	0.255848629529431	0.710530645594051
237313	Il20ra	interleukin 20 receptor, alpha	-1.85494805443353	-1.36710970337299	-0.882191754501042	0.255861168316613	0.710530645594051
100040724	Mirg	miRNA containing gene	-1.49059278632061	-2.77049556686873	-0.820899654864107	0.255946985822686	0.710613851816248
723896	Mir324	microRNA 324	0.985370431252226	-1.25266107507586	0.703920637179175	0.255981059123633	0.710613851816248
54156	Egfl6	EGF-like-domain, multiple 6	1.65366062707773	1.61150561104774	0.858432374041111	0.256117959507323	0.710869025650463
67980	Gnpda2	glucosamine-6-phosphate deaminase 2	0.728095127257034	3.76837018233104	0.674042487871977	0.256185118372843	0.710930572566184
20257	Stmn2	stathmin-like 2	-1.123217167364	-0.581782712757929	-0.737178728243537	0.256283379609439	0.711078393846134
100042740	Rpl31-ps9	ribosomal protein L31, pseudogene 9	0.724581245594091	2.90154109309447	0.672135854070276	0.256767582917372	0.712296801900324
100504225	Gm9828	predicted gene 9828	1.08420454097719	-1.37695485096753	0.725915495308707	0.256831600799822	0.712349353990942
75135	4930526I15Rik	RIKEN cDNA 4930526I15 gene	0.732896266887276	2.78151603720309	0.671194857542792	0.257071083258946	0.71288847163088
11702	Amd1	S-adenosylmethionine decarboxylase 1	0.668661156935132	5.40304564736073	0.669856182644059	0.257448584338594	0.713766134788739
66673	Sorcs3	sortilin-related VPS10 domain containing receptor 3	-1.84666623423099	-2.31838045108081	-0.878938043444385	0.257477900179107	0.713766134788739
66966	Trit1	tRNA isopentenyltransferase 1	-0.686782944486926	3.28621416120879	-0.66906232240099	0.257694664606888	0.714166880990474
72461	Prcp	prolylcarboxypeptidase (angiotensinase C)	0.687874638304484	4.05404421550877	0.669003899419072	0.257712839932212	0.714166880990474
69017	Prrt2	proline-rich transmembrane protein 2	-0.841902104340457	0.953118345428701	-0.673318180404685	0.257879115878707	0.714502375060849
74364	4931431C16Rik	RIKEN cDNA 4931431C16 gene	-1.09740145032865	-1.49897145536007	-0.726227347661983	0.258050119251528	0.714850847441042
27140	Tlx3	T cell leukemia, homeobox 3	1.27513807784055	-1.76419716026522	0.76978875983656	0.258240305302789	0.715252328251888
434178	Zfp141	zinc finger protein 141	-0.744146992832454	2.24642037899572	-0.667334040691032	0.258293560577901	0.715274475446495
15465	Hrh1	histamine receptor H1	1.62374279880567	-1.42284682626304	0.83855257394931	0.259036968082582	0.717098886731905
58875	Hibadh	3-hydroxyisobutyrate dehydrogenase	-0.639967390719813	5.75760357369969	-0.664614695351518	0.259067883354741	0.717098886731905
78798	Eml4	echinoderm microtubule associated protein like 4	0.689171607516491	4.78766193276291	0.664441587366477	0.259123313844765	0.717098886731905
214901	Chtf18	CTF18, chromosome transmission fidelity factor 18	-0.784135813997003	2.41740048027825	-0.666940170803598	0.259133873837377	0.717098886731905
75657	Speer4a	spermatogenesis associated glutamate (E)-rich protein 4A	-1.49059278632061	-3.04069447779453	-0.813572432205475	0.259219411148661	0.717158383088874
668489	Gm9199	glycine cleavage system protein H (aminomethyl carrier) pseudogene	-0.804354190597823	-0.87970704198107	-0.666104315974789	0.259246130257323	0.717158383088874
76832	Hyls1	HYLS1, centriolar and ciliogenesis associated	-0.794967880113284	1.3232596907976	-0.664121231399077	0.259716392116824	0.718333542354618
208691	Eif5a2	eukaryotic translation initiation factor 5A2	0.955091132193164	1.25035502749321	0.686497967399055	0.259840708672705	0.718551629022472
19279	Ptprr	protein tyrosine phosphatase, receptor type, R	1.2640715177221	-2.07629364253419	0.763346442099574	0.259902690011355	0.718597290577231
15571	Elavl3	ELAV like RNA binding protein 3	1.18154117870965	-0.839132058263777	0.742314213475502	0.260263066954691	0.719426653374367
100502982	BC037704	cDNA sequence BC037704	1.04316017274987	-1.54223332756213	0.706549329848644	0.260340954247241	0.719426653374367
73836	Slc35b2	solute carrier family 35, member B2	-0.659186774297439	5.72089850964137	-0.660364422893151	0.26038551833306	0.719426653374367
668139	Gm8995	predicted gene 8995	-1.14284601011394	0.67214555424316	-0.732103785232526	0.260420501779897	0.719426653374367
668173	Pex10	peroxisomal biogenesis factor 10	-0.683815185175261	2.69072864749355	-0.660201111210195	0.26043735493799	0.719426653374367
629016	Zfp953	zinc finger protein 953	-0.841017787533753	0.154442594297177	-0.665224131676121	0.260475785282721	0.719426653374367
103743	Tmem98	transmembrane protein 98	0.659956413468214	4.37317431397929	0.659687840925349	0.260595621212122	0.719631870983116
18516	Pbx3	pre B cell leukemia homeobox 3	-0.804270464471607	2.4686359666043	-0.661467587790347	0.260715418258396	0.719739261370353
228413	Prrg4	proline rich Gla (G-carboxyglutamic acid) 4 (transmembrane)	0.715912030922646	4.0305102231897	0.660121104663183	0.260725592972999	0.719739261370353
71755	Dhdh	dihydrodiol dehydrogenase (dimeric)	0.893128563139256	0.816242981531283	0.671432640300865	0.260813966450778	0.719857479180597
75659	Wdr54	WD repeat domain 54	-0.981823652060027	0.0233472868335548	-0.689566803727558	0.260989163597749	0.720215250829199
225896	Ubxn1	UBX domain protein 1	0.6607959662152	5.80364606615802	0.658098286266561	0.261089610728828	0.720313116925439
56429	Dpt	dermatopontin	-0.903244483364274	1.20722617319922	-0.672341019093757	0.261115783780425	0.720313116925439
56041	Uso1	USO1 vesicle docking factor	-0.64516205517143	6.8054679225708	-0.657851791733051	0.261166175514494	0.720326394036834
268878	Atp13a5	ATPase type 13A5	1.03040172807949	-2.5970164676974	0.700460579905534	0.261447039585973	0.720975224850239
20501	Slc16a1	solute carrier family 16 (monocarboxylic acid transporters), member 1	-0.659127176574387	7.14657044559507	-0.655960298091481	0.261754855974605	0.721698140932074
268958	Capn11	calpain 11	1.17008031818182	-1.1444041379088	0.735371800957889	0.261977881549021	0.722187064364334
223672	Apol9a	apolipoprotein L 9a	-1.02662340528125	-2.50666749192928	-0.697780284885919	0.262116891385733	0.722444253829809
66309	Tmem128	transmembrane protein 128	-0.654028309116895	4.51128021000823	-0.654637222259708	0.262166995960319	0.722456356435376
